index,x_00,x_01,x_02,max_disp
0,9.591401976868257,0.37516132834000404,-2.2497068163088074,138.680797
1,3.348161072232341,11.047068212460186,1.7669948742291126,50.449599
2,13.382693515572681,1.3040824894412424,-0.7807818031472955,158.513901
3,0.44695829157105516,3.2795696220540504,0.053552881033623656,162.810292
4,0.3980395452579544,2.982564760299727,1.4988443777952316,65.747812
5,8.17412220904825,3.3066093306104505,0.8926568387590876,122.701637
6,12.1414568501674,0.09748139517091525,3.058192518328079,137.612661
7,10.472090924823403,5.103757747769878,-3.4452050018821847,46.748374
8,14.358196083101719,5.048918176689401,-4.072541566198521,78.260909
9,1.4507456525019602,12.712415495211896,1.0372603136689111,109.387655
10,12.106924099115703,10.945976800407268,0.36228091454700717,155.013692
11,14.59673645969056,5.678015658125302,0.5204063127322698,151.048404
12,12.441069963794924,9.27779628546369,3.6170690031077726,54.370044
13,8.66028217885143,10.568577543223853,-4.541756163443377,34.647946
14,3.418474134773203,4.340819454031608,-4.202080230763725,28.824658
15,3.4918632954154525,1.5150214411459366,-2.220263968899079,109.168362
16,9.535266663966002,5.472482684551264,-1.2981903288311738,74.775102
17,3.142605461572315,4.004667330736701,4.36654587712494,30.923567
18,9.720530778698903,9.136965085004823,-3.28861351801903,33.050559
19,10.936901969255238,2.451037406428926,-1.205445582423522,138.756058
20,14.842850259548928,9.599996397811394,0.5694974377464623,151.035646
21,10.26921376484812,12.642778802847143,2.759999115462448,104.618487
22,3.4357210794615654,0.4815036585605664,-1.845469519409181,146.580043
23,4.016113139635541,3.164742653794897,4.429097143350544,49.018025
24,13.145514397090032,4.720168211977168,1.5543866529488,111.963765
25,5.934478515909964,13.718213846108153,-0.41148147412601155,157.957786
26,3.973202497470787,3.6994126154097517,0.6136813416315077,109.028755
27,3.941124127844029,8.768789853353107,3.978228836024769,11.983957
28,5.991007577105959,3.28981138735925,4.975376064951103,52.258941
29,7.642894405146968,1.3636411826069084,-4.528836245752654,76.434453
30,1.6447369552598872,9.41169062554635,2.920793643629641,16.16326
31,6.33239950199526,0.952915592279357,-1.1838071349346322,148.772906
32,14.94182070360145,7.936715176487056,4.710783776136182,69.281688
33,12.91169553351747,0.17221532914229454,2.207218193601946,149.829911
34,10.225655535398621,8.054554956131927,-2.331748100474572,34.914751
35,9.614426978697121,1.6732826039381465,-0.6523474933089499,154.258426
36,6.805855594938096,14.307238912816201,3.7585294037819406,108.974485
37,3.9508357612663616,7.508791695754475,-3.2134811946986863,8.181821
38,13.689417590172308,13.057778547551504,-2.0155520855136713,140.017928
39,9.584242422990078,9.134553171572584,-3.471607314503652,30.701634
40,11.437662001127268,8.090685451794386,2.7862647863055825,41.093801
41,7.955305082927662,0.00857844191915258,-1.758439429953269,144.998556
42,0.29215113578748453,13.936479243969256,3.7872187782318427,76.492289
43,12.474982940417691,4.612711881039921,-4.420748335058125,60.335428
44,13.170143988060609,14.204241679469911,-4.143465479321212,121.545196
45,7.289856949749207,1.0381877770257542,2.6060216525723154,119.31793
46,11.487516439604816,1.925871967496442,-0.24717621901268672,161.381473
47,8.247053902424158,3.9758494341008865,3.7243304108525734,45.878249
48,6.347069103013304,3.176973081631231,0.39296088779458316,143.402815
49,10.948966036349642,3.0172659508454385,-1.8828370869910502,114.585399
50,14.92724034991342,9.748170864591803,-0.6189991608549592,150.233549
51,7.76363761553386,1.8150629380239858,-2.7530266296844266,99.964426
52,5.07128343221183,8.8246307768585,-2.69885267403423,19.194643
53,3.303260766773392,1.0648962901354881,1.3110295727009893,142.731567
54,3.4341267571673155,13.58130019509192,3.596354002537465,95.783961
55,1.0628602483298017,3.5700695155349282,1.689777782962806,44.041158
56,3.213552110556579,1.984677730875375,4.35514240580671,72.28705
57,8.565646399879267,7.0900653946769125,2.8461942429075338,16.938399
58,12.112454966499651,2.8561487154281657,-4.0306918577117665,88.544558
59,6.465767736095663,6.353679345298811,-0.32975331963324983,112.136044
60,10.93613774189776,10.100468209399523,4.841652113659661,41.071772
61,1.476268067279383,6.039319231534032,-1.6069739460503687,24.305891
62,12.925088045291865,3.7298450088042845,-3.0979109155918847,93.111263
63,6.729203217496979,6.328224597516063,-2.2145485533305953,22.409409
64,3.747096718231507,13.848983989140192,-0.56869254946543,157.032003
65,12.92023657142746,8.25487968674772,-4.494116704751187,43.937795
66,14.9892370261909,12.540413776199278,4.689962572847513,108.053541
67,13.895504745121913,12.730436016214583,-3.33688889396086,118.117119
68,7.284616881760777,3.206209487987725,-0.9895970745054736,115.552853
69,0.8795309995826839,5.684596784653742,4.853088437797259,8.308459
70,3.978045872582279,11.76105902922854,-0.44991632660856684,133.740246
71,6.345112289852444,14.359764612895098,4.954226894927139,99.798213
72,8.336524851084274,10.77612412944489,-3.4520317472593587,45.507799
73,4.450617382418463,14.530640474537382,0.7918029081625626,156.421737
74,8.132928020614113,11.219633405685961,-4.428347270925169,41.94376
75,8.762663916884568,7.5427557437927035,3.527198920482853,13.066087
76,2.361490919092249,14.411683549116756,-4.198885347594131,130.592204
77,2.787374414710848,8.925526596750416,1.7521255360409018,25.031619
78,3.5280584250139677,1.7982992092068628,3.902873141294375,82.385965
79,3.693230216829373,8.917787303001617,1.1938151033210307,35.889241
80,6.288373730038087,8.75508433936837,0.22782715531958875,131.166677
81,14.020593866046408,3.0638879913530466,2.1619180078941476,126.435238
82,3.5802892892376903,5.936787701868818,1.7169022295997127,27.934149
83,4.499956196981433,4.742657944077811,2.518644924144021,35.506974
